out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
4,49,3,34,353,49,20,16,4,4,52,53,29,44903,53,19,1,27,341,36,10,9,4,4,52,53,16,0,8,315,58,16,10,4,4,52
3,50,4,60,397,63,13,8,4,4,52,53,36,44903,53,29,3,34,353,49,20,16,4,4,52,53,19,1,27,341,36,10,9,4,4,52
3,51,3,58,402,61,26,13,2,4,52,53,30,44903,53,36,4,60,397,63,13,8,4,4,52,53,29,3,34,353,49,20,16,4,4,52
30,52,3,58,445,63,10,13,2,4,52,53,37,44903,53,30,3,58,402,61,26,13,2,4,52,53,36,4,60,397,63,13,8,4,4,52
24,53,30,55,410,60,24,7,2,4,52,53,52,44903,53,37,3,58,445,63,10,13,2,4,52,53,30,3,58,402,61,26,13,2,4,52
12,54,24,72,420,47,23,4,2,4,47,53,49,44903,53,52,30,55,410,60,24,7,2,4,52,53,37,3,58,445,63,10,13,2,4,52
10,55,12,42,383,78,11,11,2,4,47,53,38,44903,53,49,24,72,420,47,23,4,2,4,47,53,52,30,55,410,60,24,7,2,4,52
6,56,10,45,404,74,10,13,2,4,47,53,32,44903,53,38,12,42,383,78,11,11,2,4,47,53,49,24,72,420,47,23,4,2,4,47
8,57,6,33,419,67,13,6,2,4,47,53,28,44903,53,32,10,45,404,74,10,13,2,4,47,53,38,12,42,383,78,11,11,2,4,47
9,58,8,37,424,51,14,3,2,4,47,53,20,44903,53,28,6,33,419,67,13,6,2,4,47,53,32,10,45,404,74,10,13,2,4,47
12,59,9,49,417,51,12,18,2,4,47,53,22,44903,53,20,8,37,424,51,14,3,2,4,47,53,28,6,33,419,67,13,6,2,4,47
13,60,12,31,374,56,12,8,2,4,46,53,23,44903,53,22,9,49,417,51,12,18,2,4,47,53,20,8,37,424,51,14,3,2,4,47
7,61,13,15,379,44,17,9,3,4,46,53,23,44903,53,23,12,31,374,56,12,8,2,4,46,53,22,9,49,417,51,12,18,2,4,47
5,62,7,7,345,51,13,8,3,4,46,53,22,44903,53,23,13,15,379,44,17,9,3,4,46,53,23,12,31,374,56,12,8,2,4,46
2,63,5,7,394,62,9,8,3,4,46,53,16,44903,53,22,7,7,345,51,13,8,3,4,46,53,23,13,15,379,44,17,9,3,4,46
0,64,2,8,344,57,10,6,3,4,46,53,11,44903,53,16,5,7,394,62,9,8,3,4,46,53,22,7,7,345,51,13,8,3,4,46
1,65,0,8,396,51,19,4,3,4,46,53,13,44903,53,11,2,8,344,57,10,6,3,4,46,53,16,5,7,394,62,9,8,3,4,46
0,66,1,4,348,56,14,4,3,4,47,53,10,44903,53,13,0,8,396,51,19,4,3,4,46,53,11,2,8,344,57,10,6,3,4,46
1,67,0,15,372,63,16,9,3,4,47,53,10,44903,53,10,1,4,348,56,14,4,3,4,47,53,13,0,8,396,51,19,4,3,4,46
0,68,1,6,332,38,12,9,3,4,47,53,10,44903,53,10,0,15,372,63,16,9,3,4,47,53,10,1,4,348,56,14,4,3,4,47
0,69,0,9,337,61,5,12,3,4,47,53,9,44903,53,10,1,6,332,38,12,9,3,4,47,53,10,0,15,372,63,16,9,3,4,47
0,70,0,7,330,42,5,6,3,4,47,53,6,44903,53,9,0,9,337,61,5,12,3,4,47,53,10,1,6,332,38,12,9,3,4,47
0,71,0,7,352,37,15,8,3,4,47,53,6,44903,53,6,0,7,330,42,5,6,3,4,47,53,9,0,9,337,61,5,12,3,4,47
1,72,0,8,358,34,19,15,3,4,47,53,10,44903,53,6,0,7,352,37,15,8,3,4,47,53,6,0,7,330,42,5,6,3,4,47
2,73,1,9,345,46,11,3,3,4,47,53,13,44903,53,10,0,8,358,34,19,15,3,4,47,53,6,0,7,352,37,15,8,3,4,47
4,74,2,9,339,44,13,5,3,4,47,53,13,44903,53,13,1,9,345,46,11,3,3,4,47,53,10,0,8,358,34,19,15,3,4,47
3,75,4,7,355,38,11,6,3,4,47,53,18,44903,53,13,2,9,339,44,13,5,3,4,47,53,13,1,9,345,46,11,3,3,4,47
8,76,3,7,346,30,17,17,3,4,47,53,18,44903,53,18,4,7,355,38,11,6,3,4,47,53,13,2,9,339,44,13,5,3,4,47
8,77,8,7,317,45,22,7,3,4,51,53,16,44903,53,18,3,7,346,30,17,17,3,4,47,53,18,4,7,355,38,11,6,3,4,47
7,78,8,5,341,29,14,9,3,4,57,53,14,44903,53,16,8,7,317,45,22,7,3,4,51,53,18,3,7,346,30,17,17,3,4,47
3,79,7,11,267,51,8,11,3,4,57,53,26,44903,53,14,8,5,341,29,14,9,3,4,57,53,16,8,7,317,45,22,7,3,4,51
0,80,3,6,344,29,13,4,3,4,57,53,12,44903,53,26,7,11,267,51,8,11,3,4,57,53,14,8,5,341,29,14,9,3,4,57
4,81,0,8,306,32,14,4,3,4,57,53,6,44903,53,12,3,6,344,29,13,4,3,4,57,53,26,7,11,267,51,8,11,3,4,57
0,82,4,7,324,36,9,9,3,4,57,53,13,44903,53,6,0,8,306,32,14,4,3,4,57,53,12,3,6,344,29,13,4,3,4,57
2,83,0,13,373,36,12,14,3,4,57,53,8,44903,53,13,4,7,324,36,9,9,3,4,57,53,6,0,8,306,32,14,4,3,4,57
1,84,2,5,272,42,6,6,3,4,60,53,15,44903,53,8,0,13,373,36,12,14,3,4,57,53,13,4,7,324,36,9,9,3,4,57
2,85,1,4,314,32,13,4,3,4,60,53,11,44903,53,15,2,5,272,42,6,6,3,4,60,53,8,0,13,373,36,12,14,3,4,57
0,86,2,9,298,33,13,8,3,4,60,53,10,44903,53,11,1,4,314,32,13,4,3,4,60,53,15,2,5,272,42,6,6,3,4,60
2,87,0,6,349,23,8,15,3,4,60,53,7,44903,53,10,2,9,298,33,13,8,3,4,60,53,11,1,4,314,32,13,4,3,4,60
0,88,2,6,348,43,23,8,3,4,60,53,8,44903,53,7,0,6,349,23,8,15,3,4,60,53,10,2,9,298,33,13,8,3,4,60
0,89,0,11,296,30,8,12,3,4,60,53,7,44903,53,8,2,6,348,43,23,8,3,4,60,53,7,0,6,349,23,8,15,3,4,60
0,90,0,10,304,30,5,5,3,4,64,53,8,44903,53,7,0,11,296,30,8,12,3,4,60,53,8,2,6,348,43,23,8,3,4,60
1,91,0,16,286,40,10,6,3,4,64,53,9,44903,53,8,0,10,304,30,5,5,3,4,64,53,7,0,11,296,30,8,12,3,4,60
4,92,1,10,301,43,7,5,3,4,64,53,6,44903,53,9,0,16,286,40,10,6,3,4,64,53,8,0,10,304,30,5,5,3,4,64
3,93,4,13,295,43,3,10,3,4,64,53,10,44903,53,6,1,10,301,43,7,5,3,4,64,53,9,0,16,286,40,10,6,3,4,64
0,94,3,9,310,36,12,7,3,4,64,53,10,44903,53,10,4,13,295,43,3,10,3,4,64,53,6,1,10,301,43,7,5,3,4,64
0,95,0,9,312,46,6,14,3,4,64,53,13,44903,53,10,3,9,310,36,12,7,3,4,64,53,10,4,13,295,43,3,10,3,4,64
0,96,0,9,351,59,7,11,3,4,68,53,9,44903,53,13,0,9,312,46,6,14,3,4,64,53,10,3,9,310,36,12,7,3,4,64
0,97,0,11,397,56,8,12,3,4,68,53,11,44903,53,9,0,9,351,59,7,11,3,4,68,53,13,0,9,312,46,6,14,3,4,64
0,98,0,15,335,56,11,14,3,4,68,53,8,44903,53,11,0,11,397,56,8,12,3,4,68,53,9,0,9,351,59,7,11,3,4,68
0,99,0,14,349,51,11,4,3,4,68,53,10,44903,53,8,0,15,335,56,11,14,3,4,68,53,11,0,11,397,56,8,12,3,4,68
0,100,0,10,414,70,14,18,3,4,68,53,6,44903,53,10,0,14,349,51,11,4,3,4,68,53,8,0,15,335,56,11,14,3,4,68
0,101,0,10,392,60,5,6,3,3,68,53,14,44903,53,6,0,10,414,70,14,18,3,4,68,53,10,0,14,349,51,11,4,3,4,68
0,102,0,11,389,58,6,9,3,3,68,53,8,44903,53,14,0,10,392,60,5,6,3,3,68,53,6,0,10,414,70,14,18,3,4,68
2,103,0,8,344,50,14,12,3,3,68,53,8,44903,53,8,0,11,389,58,6,9,3,3,68,53,14,0,10,392,60,5,6,3,3,68
1,104,2,12,361,48,16,13,3,3,68,53,35,44903,53,8,0,8,344,50,14,12,3,3,68,53,8,0,11,389,58,6,9,3,3,68
2,105,1,16,392,93,16,11,3,4,68,53,16,44903,53,35,2,12,361,48,16,13,3,3,68,53,8,0,8,344,50,14,12,3,3,68
6,106,2,17,424,88,24,7,3,3,68,53,27,44903,53,16,1,16,392,93,16,11,3,4,68,53,35,2,12,361,48,16,13,3,3,68
4,107,6,23,424,77,14,12,3,3,75,53,33,44903,53,27,2,17,424,88,24,7,3,3,68,53,16,1,16,392,93,16,11,3,4,68
0,108,4,15,445,54,22,20,3,3,81,53,36,44903,53,33,6,23,424,77,14,12,3,3,75,53,27,2,17,424,88,24,7,3,3,68
0,109,0,15,397,62,13,13,3,3,81,53,22,44903,53,36,4,15,445,54,22,20,3,3,81,53,33,6,23,424,77,14,12,3,3,75
2,110,0,17,416,107,17,6,3,3,81,53,36,44903,53,22,0,15,397,62,13,13,3,3,81,53,36,4,15,445,54,22,20,3,3,81
0,111,2,22,397,41,20,2,3,3,81,53,36,44903,53,36,0,17,416,107,17,6,3,3,81,53,22,0,15,397,62,13,13,3,3,81
0,112,0,19,380,69,38,6,3,3,81,53,28,44903,53,36,2,22,397,41,20,2,3,3,81,53,36,0,17,416,107,17,6,3,3,81
1,113,0,17,388,58,14,8,3,3,81,53,32,44903,53,28,0,19,380,69,38,6,3,3,81,53,36,2,22,397,41,20,2,3,3,81
0,114,1,21,418,71,20,6,3,3,84,53,17,44903,53,32,0,17,388,58,14,8,3,3,81,53,28,0,19,380,69,38,6,3,3,81
0,115,0,18,392,58,14,5,2,3,84,53,12,44903,53,17,1,21,418,71,20,6,3,3,84,53,32,0,17,388,58,14,8,3,3,81
3,116,0,17,356,49,10,10,2,3,84,53,16,44903,53,12,0,18,392,58,14,5,2,3,84,53,17,1,21,418,71,20,6,3,3,84
0,117,3,16,440,49,13,10,2,3,84,53,19,44903,53,16,0,17,356,49,10,10,2,3,84,53,12,0,18,392,58,14,5,2,3,84
2,118,0,16,386,68,16,20,2,3,84,53,14,44903,53,19,3,16,440,49,13,10,2,3,84,53,16,0,17,356,49,10,10,2,3,84
0,119,2,6,380,52,14,9,2,3,84,53,15,44903,53,14,0,16,386,68,16,20,2,3,84,53,19,3,16,440,49,13,10,2,3,84
0,120,0,14,406,31,23,11,2,3,86,53,13,44903,53,15,2,6,380,52,14,9,2,3,84,53,14,0,16,386,68,16,20,2,3,84
0,121,0,14,365,43,10,2,2,3,86,53,14,44903,53,13,0,14,406,31,23,11,2,3,86,53,15,2,6,380,52,14,9,2,3,84
1,122,0,10,395,40,12,12,2,3,86,53,19,44903,53,14,0,14,365,43,10,2,2,3,86,53,13,0,14,406,31,23,11,2,3,86
0,123,1,20,392,28,5,14,2,3,86,53,13,44903,53,19,0,10,395,40,12,12,2,3,86,53,14,0,14,365,43,10,2,2,3,86
0,124,0,15,423,33,12,2,2,3,86,53,6,44903,53,13,1,20,392,28,5,14,2,3,86,53,19,0,10,395,40,12,12,2,3,86
1,125,0,13,382,65,11,8,2,3,86,53,14,44903,53,6,0,15,423,33,12,2,2,3,86,53,13,1,20,392,28,5,14,2,3,86
1,126,1,21,400,44,15,12,2,3,86,53,15,44903,53,14,0,13,382,65,11,8,2,3,86,53,6,0,15,423,33,12,2,2,3,86
0,127,1,19,405,54,9,11,2,3,86,53,9,44903,53,15,1,21,400,44,15,12,2,3,86,53,14,0,13,382,65,11,8,2,3,86
4,128,0,17,372,42,10,4,2,3,86,53,13,44903,53,9,1,19,405,54,9,11,2,3,86,53,15,1,21,400,44,15,12,2,3,86
3,129,4,8,415,55,11,12,2,3,86,53,19,44903,53,13,0,17,372,42,10,4,2,3,86,53,9,1,19,405,54,9,11,2,3,86
0,130,3,13,385,51,1,5,2,3,86,53,10,44903,53,19,4,8,415,55,11,12,2,3,86,53,13,0,17,372,42,10,4,2,3,86
2,131,0,12,342,32,4,15,2,3,89,53,8,44903,53,10,3,13,385,51,1,5,2,3,86,53,19,4,8,415,55,11,12,2,3,86
0,132,2,11,392,46,11,9,2,3,90,53,11,44903,53,8,0,12,342,32,4,15,2,3,89,53,10,3,13,385,51,1,5,2,3,86
0,133,0,11,385,34,10,2,2,3,90,53,7,44903,53,11,2,11,392,46,11,9,2,3,90,53,8,0,12,342,32,4,15,2,3,89
2,134,0,10,378,38,14,6,2,3,90,53,7,44903,53,7,0,11,385,34,10,2,2,3,90,53,11,2,11,392,46,11,9,2,3,90
0,135,2,6,379,47,6,8,2,3,90,53,11,44903,53,7,0,10,378,38,14,6,2,3,90,53,7,0,11,385,34,10,2,2,3,90
1,136,0,8,388,40,9,8,2,3,90,53,5,44903,53,11,2,6,379,47,6,8,2,3,90,53,7,0,10,378,38,14,6,2,3,90
1,137,1,8,400,39,14,12,3,3,90,53,6,44903,53,5,0,8,388,40,9,8,2,3,90,53,11,2,6,379,47,6,8,2,3,90
0,138,1,11,343,30,8,5,3,3,94,53,5,44903,53,6,1,8,400,39,14,12,3,3,90,53,5,0,8,388,40,9,8,2,3,90
0,139,0,7,311,43,9,12,3,3,94,53,1,44903,53,5,1,11,343,30,8,5,3,3,94,53,6,1,8,400,39,14,12,3,3,90
0,140,0,8,367,28,15,6,3,3,94,53,2,44903,53,1,0,7,311,43,9,12,3,3,94,53,5,1,11,343,30,8,5,3,3,94
0,144,0,5,299,20,13,2,3,3,94,53,1,44903,53,5,0,0,359,36,13,5,3,3,94,53,5,0,4,326,36,16,1,3,3,94
1,8,0,1,53,13,0,0,2,5,60,55,1,12865,55,1,0,0,71,7,4,0,2,5,60,55,0,0,0,72,5,1,2,2,5,60
0,9,1,0,85,4,2,7,2,5,60,55,2,12865,55,1,0,1,53,13,0,0,2,5,60,55,1,0,0,71,7,4,0,2,5,60
1,10,0,0,54,1,3,4,2,5,60,55,2,12865,55,2,1,0,85,4,2,7,2,5,60,55,1,0,1,53,13,0,0,2,5,60
0,11,1,0,48,2,0,1,2,5,60,55,1,12865,55,2,0,0,54,1,3,4,2,5,60,55,2,1,0,85,4,2,7,2,5,60
0,12,0,1,42,6,1,0,2,5,53,55,0,12865,55,1,1,0,48,2,0,1,2,5,60,55,2,0,0,54,1,3,4,2,5,60
0,13,0,0,25,2,0,8,2,5,53,55,0,12865,55,0,0,1,42,6,1,0,2,5,53,55,1,1,0,48,2,0,1,2,5,60
1,14,0,1,40,0,0,7,2,5,53,55,0,12865,55,0,0,0,25,2,0,8,2,5,53,55,0,0,1,42,6,1,0,2,5,53
0,15,1,0,41,0,3,1,2,5,53,55,1,12865,55,0,0,1,40,0,0,7,2,5,53,55,0,0,0,25,2,0,8,2,5,53
0,16,0,0,55,1,3,4,2,5,53,55,0,12865,55,1,1,0,41,0,3,1,2,5,53,55,0,0,1,40,0,0,7,2,5,53
0,17,0,0,29,1,0,1,2,5,53,55,0,12865,55,0,0,0,55,1,3,4,2,5,53,55,1,1,0,41,0,3,1,2,5,53
0,18,0,0,26,1,0,2,2,5,48,55,0,12865,55,0,0,0,29,1,0,1,2,5,53,55,0,0,0,55,1,3,4,2,5,53
0,19,0,0,29,1,0,0,2,5,48,55,0,12865,55,0,0,0,26,1,0,2,2,5,48,55,0,0,0,29,1,0,1,2,5,53
0,20,0,0,39,2,0,0,2,5,48,55,0,12865,55,0,0,0,29,1,0,0,2,5,48,55,0,0,0,26,1,0,2,2,5,48
0,21,0,0,18,1,1,0,2,5,48,55,1,12865,55,0,0,0,39,2,0,0,2,5,48,55,0,0,0,29,1,0,0,2,5,48
0,22,0,0,33,4,0,0,2,5,48,55,0,12865,55,1,0,0,18,1,1,0,2,5,48,55,0,0,0,39,2,0,0,2,5,48
0,23,0,0,44,3,0,0,2,5,48,55,0,12865,55,0,0,0,33,4,0,0,2,5,48,55,1,0,0,18,1,1,0,2,5,48
0,24,0,0,18,0,0,3,2,5,41,55,0,12865,55,0,0,0,44,3,0,0,2,5,48,55,0,0,0,33,4,0,0,2,5,48
0,25,0,0,27,0,6,2,2,5,41,55,0,12865,55,0,0,0,18,0,0,3,2,5,41,55,0,0,0,44,3,0,0,2,5,48
0,26,0,0,19,1,0,2,2,4,41,55,0,12865,55,0,0,0,27,0,6,2,2,5,41,55,0,0,0,18,0,0,3,2,5,41
0,27,0,0,24,0,0,0,2,4,41,55,0,12865,55,0,0,0,19,1,0,2,2,4,41,55,0,0,0,27,0,6,2,2,5,41
0,28,0,0,14,1,0,4,2,4,41,55,0,12865,55,0,0,0,24,0,0,0,2,4,41,55,0,0,0,19,1,0,2,2,4,41
0,29,0,0,35,4,0,0,2,4,41,55,0,12865,55,0,0,0,14,1,0,4,2,4,41,55,0,0,0,24,0,0,0,2,4,41
0,30,0,0,36,0,0,4,2,4,41,55,0,12865,55,0,0,0,35,4,0,0,2,4,41,55,0,0,0,14,1,0,4,2,4,41
0,31,0,1,15,3,6,0,2,4,43,55,0,12865,55,0,0,0,36,0,0,4,2,4,41,55,0,0,0,35,4,0,0,2,4,41
0,32,0,0,19,1,2,5,2,4,43,55,0,12865,55,0,0,1,15,3,6,0,2,4,43,55,0,0,0,36,0,0,4,2,4,41
0,33,0,0,19,6,0,3,2,4,43,55,0,12865,55,0,0,0,19,1,2,5,2,4,43,55,0,0,1,15,3,6,0,2,4,43
0,34,0,0,26,4,0,0,2,4,43,55,0,12865,55,0,0,0,19,6,0,3,2,4,43,55,0,0,0,19,1,2,5,2,4,43
0,35,0,0,29,1,0,1,2,4,43,55,0,12865,55,0,0,0,26,4,0,0,2,4,43,55,0,0,0,19,6,0,3,2,4,43
0,36,0,0,46,2,0,0,2,4,48,55,0,12865,55,0,0,0,29,1,0,1,2,4,43,55,0,0,0,26,4,0,0,2,4,43
0,37,0,0,61,3,2,0,2,4,48,55,0,12865,55,0,0,0,46,2,0,0,2,4,48,55,0,0,0,29,1,0,1,2,4,43
0,38,0,0,51,8,1,0,2,4,48,55,0,12865,55,0,0,0,61,3,2,0,2,4,48,55,0,0,0,46,2,0,0,2,4,48
0,39,0,0,36,0,0,2,2,4,48,55,0,12865,55,0,0,0,51,8,1,0,2,4,48,55,0,0,0,61,3,2,0,2,4,48
0,40,0,0,15,3,0,4,2,4,48,55,0,12865,55,0,0,0,36,0,0,2,2,4,48,55,0,0,0,51,8,1,0,2,4,48
0,41,0,0,47,2,0,4,2,4,48,55,0,12865,55,0,0,0,15,3,0,4,2,4,48,55,0,0,0,36,0,0,2,2,4,48
1,42,0,0,68,2,0,0,2,4,48,55,3,12865,55,0,0,0,47,2,0,4,2,4,48,55,0,0,0,15,3,0,4,2,4,48
0,43,1,0,48,10,0,0,4,4,48,55,1,12865,55,3,0,0,68,2,0,0,2,4,48,55,0,0,0,47,2,0,4,2,4,48
0,44,0,0,86,3,0,2,4,4,48,55,0,12865,55,1,1,0,48,10,0,0,4,4,48,55,3,0,0,68,2,0,0,2,4,48
0,45,0,0,75,2,0,4,4,4,48,55,0,12865,55,0,0,0,86,3,0,2,4,4,48,55,1,1,0,48,10,0,0,4,4,48
0,46,0,0,148,3,4,6,4,4,48,55,3,12865,55,0,0,0,75,2,0,4,4,4,48,55,0,0,0,86,3,0,2,4,4,48
0,47,0,0,106,8,1,2,4,4,52,55,1,12865,55,3,0,0,148,3,4,6,4,4,48,55,0,0,0,75,2,0,4,4,4,48
0,48,0,2,150,17,2,1,4,4,52,55,0,12865,55,1,0,0,106,8,1,2,4,4,52,55,3,0,0,148,3,4,6,4,4,48
1,49,0,2,156,14,0,0,4,4,52,55,1,12865,55,0,0,2,150,17,2,1,4,4,52,55,1,0,0,106,8,1,2,4,4,52
0,50,1,1,163,22,2,3,4,4,52,55,3,12865,55,1,0,2,156,14,0,0,4,4,52,55,0,0,2,150,17,2,1,4,4,52
0,51,0,0,103,7,8,1,2,4,52,55,2,12865,55,3,1,1,163,22,2,3,4,4,52,55,1,0,2,156,14,0,0,4,4,52
0,52,0,2,126,11,3,5,2,4,52,55,2,12865,55,2,0,0,103,7,8,1,2,4,52,55,3,1,1,163,22,2,3,4,4,52
1,53,0,3,105,9,0,0,2,4,52,55,3,12865,55,2,0,2,126,11,3,5,2,4,52,55,2,0,0,103,7,8,1,2,4,52
1,54,1,2,121,11,2,1,2,4,47,55,4,12865,55,3,0,3,105,9,0,0,2,4,52,55,2,0,2,126,11,3,5,2,4,52
2,55,1,0,106,5,1,5,2,4,47,55,1,12865,55,4,1,2,121,11,2,1,2,4,47,55,3,0,3,105,9,0,0,2,4,52
0,56,2,1,77,16,2,2,2,4,47,55,5,12865,55,1,1,0,106,5,1,5,2,4,47,55,4,1,2,121,11,2,1,2,4,47
0,57,0,1,66,8,4,6,2,4,47,55,2,12865,55,5,2,1,77,16,2,2,2,4,47,55,1,1,0,106,5,1,5,2,4,47
1,58,0,0,53,10,3,0,2,4,47,55,1,12865,55,2,0,1,66,8,4,6,2,4,47,55,5,2,1,77,16,2,2,2,4,47
1,59,1,0,82,2,0,4,2,4,47,55,2,12865,55,1,0,0,53,10,3,0,2,4,47,55,2,0,1,66,8,4,6,2,4,47
0,60,1,0,54,0,1,0,2,4,46,55,1,12865,55,2,1,0,82,2,0,4,2,4,47,55,1,0,0,53,10,3,0,2,4,47
0,61,0,2,63,8,1,0,3,4,46,55,0,12865,55,1,1,0,54,0,1,0,2,4,46,55,2,1,0,82,2,0,4,2,4,47
0,62,0,0,72,1,0,3,3,4,46,55,1,12865,55,0,0,2,63,8,1,0,3,4,46,55,1,1,0,54,0,1,0,2,4,46
1,63,0,2,79,3,0,3,3,4,46,55,1,12865,55,1,0,0,72,1,0,3,3,4,46,55,0,0,2,63,8,1,0,3,4,46
0,64,1,2,72,3,6,3,3,4,46,55,5,12865,55,1,0,2,79,3,0,3,3,4,46,55,1,0,0,72,1,0,3,3,4,46
0,65,0,5,108,3,0,1,3,4,46,55,1,12865,55,5,1,2,72,3,6,3,3,4,46,55,1,0,2,79,3,0,3,3,4,46
0,66,0,1,89,5,5,1,3,4,47,55,1,12865,55,1,0,5,108,3,0,1,3,4,46,55,5,1,2,72,3,6,3,3,4,46
3,67,0,3,88,13,3,1,3,4,47,55,2,12865,55,1,0,1,89,5,5,1,3,4,47,55,1,0,5,108,3,0,1,3,4,46
0,68,3,0,127,16,1,1,3,4,47,55,5,12865,55,2,0,3,88,13,3,1,3,4,47,55,1,0,1,89,5,5,1,3,4,47
1,69,0,4,101,9,3,2,3,4,47,55,2,12865,55,5,3,0,127,16,1,1,3,4,47,55,2,0,3,88,13,3,1,3,4,47
1,70,1,0,90,8,3,6,3,4,47,55,1,12865,55,2,0,4,101,9,3,2,3,4,47,55,5,3,0,127,16,1,1,3,4,47
0,71,1,1,74,10,2,1,3,4,47,55,1,12865,55,1,1,0,90,8,3,6,3,4,47,55,2,0,4,101,9,3,2,3,4,47
0,72,0,0,112,4,6,1,3,4,47,55,1,12865,55,1,1,1,74,10,2,1,3,4,47,55,1,1,0,90,8,3,6,3,4,47
0,73,0,2,45,7,1,0,3,4,47,55,1,12865,55,1,0,0,112,4,6,1,3,4,47,55,1,1,1,74,10,2,1,3,4,47
0,74,0,2,97,4,6,2,3,4,47,55,1,12865,55,1,0,2,45,7,1,0,3,4,47,55,1,0,0,112,4,6,1,3,4,47
0,75,0,0,87,6,1,7,3,4,47,55,0,12865,55,1,0,2,97,4,6,2,3,4,47,55,1,0,2,45,7,1,0,3,4,47
1,76,0,1,86,2,1,5,3,4,47,55,1,12865,55,0,0,0,87,6,1,7,3,4,47,55,1,0,2,97,4,6,2,3,4,47
0,77,1,2,80,3,0,0,3,4,51,55,1,12865,55,1,0,1,86,2,1,5,3,4,47,55,0,0,0,87,6,1,7,3,4,47
0,78,0,0,79,5,0,2,3,4,57,55,0,12865,55,1,1,2,80,3,0,0,3,4,51,55,1,0,1,86,2,1,5,3,4,47
0,79,0,0,89,7,1,0,3,4,57,55,0,12865,55,0,0,0,79,5,0,2,3,4,57,55,1,1,2,80,3,0,0,3,4,51
0,80,0,0,74,6,0,0,3,4,57,55,0,12865,55,0,0,0,89,7,1,0,3,4,57,55,0,0,0,79,5,0,2,3,4,57
0,81,0,0,72,0,1,0,3,4,57,55,0,12865,55,0,0,0,74,6,0,0,3,4,57,55,0,0,0,89,7,1,0,3,4,57
0,82,0,1,90,5,5,11,3,4,57,55,0,12865,55,0,0,0,72,0,1,0,3,4,57,55,0,0,0,74,6,0,0,3,4,57
0,83,0,2,130,12,8,1,3,4,57,55,2,12865,55,0,0,1,90,5,5,11,3,4,57,55,0,0,0,72,0,1,0,3,4,57
0,84,0,1,82,13,1,6,3,4,60,55,2,12865,55,2,0,2,130,12,8,1,3,4,57,55,0,0,1,90,5,5,11,3,4,57
0,85,0,0,109,6,0,4,3,4,60,55,1,12865,55,2,0,1,82,13,1,6,3,4,60,55,2,0,2,130,12,8,1,3,4,57
0,86,0,2,82,13,2,2,3,4,60,55,1,12865,55,1,0,0,109,6,0,4,3,4,60,55,2,0,1,82,13,1,6,3,4,60
0,87,0,2,98,9,3,0,3,4,60,55,0,12865,55,1,0,2,82,13,2,2,3,4,60,55,1,0,0,109,6,0,4,3,4,60
0,88,0,1,87,10,2,0,3,4,60,55,0,12865,55,0,0,2,98,9,3,0,3,4,60,55,1,0,2,82,13,2,2,3,4,60
0,89,0,0,110,8,11,0,3,4,60,55,1,12865,55,0,0,1,87,10,2,0,3,4,60,55,0,0,2,98,9,3,0,3,4,60
0,90,0,1,81,12,5,1,3,4,64,55,1,12865,55,1,0,0,110,8,11,0,3,4,60,55,0,0,1,87,10,2,0,3,4,60
0,91,0,1,78,18,2,0,3,4,64,55,0,12865,55,1,0,1,81,12,5,1,3,4,64,55,1,0,0,110,8,11,0,3,4,60
0,92,0,2,106,3,1,2,3,4,64,55,0,12865,55,0,0,1,78,18,2,0,3,4,64,55,1,0,1,81,12,5,1,3,4,64
0,93,0,4,72,10,3,4,3,4,64,55,2,12865,55,0,0,2,106,3,1,2,3,4,64,55,0,0,1,78,18,2,0,3,4,64
0,94,0,2,75,5,4,0,3,4,64,55,2,12865,55,2,0,4,72,10,3,4,3,4,64,55,0,0,2,106,3,1,2,3,4,64
0,95,0,2,107,11,0,0,3,4,64,55,2,12865,55,2,0,2,75,5,4,0,3,4,64,55,2,0,4,72,10,3,4,3,4,64
0,96,0,3,109,13,1,0,3,4,68,55,0,12865,55,2,0,2,107,11,0,0,3,4,64,55,2,0,2,75,5,4,0,3,4,64
0,97,0,3,101,25,6,6,3,4,68,55,1,12865,55,0,0,3,109,13,1,0,3,4,68,55,2,0,2,107,11,0,0,3,4,64
0,98,0,2,119,11,2,0,3,4,68,55,3,12865,55,1,0,3,101,25,6,6,3,4,68,55,0,0,3,109,13,1,0,3,4,68
0,99,0,3,118,21,5,5,3,4,68,55,0,12865,55,3,0,2,119,11,2,0,3,4,68,55,1,0,3,101,25,6,6,3,4,68
0,100,0,4,110,20,2,1,3,4,68,55,0,12865,55,0,0,3,118,21,5,5,3,4,68,55,3,0,2,119,11,2,0,3,4,68
0,101,0,5,128,15,7,4,3,3,68,55,1,12865,55,0,0,4,110,20,2,1,3,4,68,55,0,0,3,118,21,5,5,3,4,68
