area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4,weather,temperature,pm25
51,32,05:10:00==>05:20:00,3340833,26,2,0.07692307692307693,16,2988,348,101,66,3,4,168
51,33,05:20:00==>05:30:00,3340833,31,11,0.3548387096774194,35,3116,416,85,69,3,4,168
51,34,05:30:00==>05:40:00,3340833,21,0,0,17,3161,381,80,73,3,4,168
51,35,05:40:00==>05:50:00,3340833,22,2,0.09090909090909091,14,3243,389,92,74,3,4,161
51,36,05:50:00==>06:00:00,3340833,29,2,0.06896551724137931,24,3215,384,107,92,3,4,161
51,37,06:00:00==>06:10:00,3340833,53,22,0.41509433962264153,26,3333,386,82,65,3,4,161
51,38,06:10:00==>06:20:00,3340833,36,20,0.5555555555555556,32,3264,460,100,52,3,4,161
51,39,06:20:00==>06:30:00,3340833,45,20,0.4444444444444444,47,3287,503,111,62,3,4,161
51,40,06:30:00==>06:40:00,3340833,55,2,0.03636363636363636,118,3287,509,103,92,3,4,161
51,41,06:40:00==>06:50:00,3340833,69,2,0.028985507246376812,122,3423,621,177,137,3,4,154
51,42,06:50:00==>07:00:00,3340833,144,7,0.04861111111111111,216,3368,707,146,120,2,4,154
51,43,07:00:00==>07:10:00,3340833,162,3,0.018518518518518517,321,3615,774,156,126,2,4,154
51,44,07:10:00==>07:20:00,3340833,209,3,0.014354066985645933,377,3644,864,208,124,2,4,154
51,45,07:20:00==>07:30:00,3340833,288,10,0.034722222222222224,489,3587,1023,254,147,2,4,154
51,46,07:30:00==>07:40:00,3340833,374,25,0.06684491978609626,553,3723,1166,281,151,2,4,154
51,47,07:40:00==>07:50:00,3340833,441,46,0.10430839002267574,569,3561,1333,345,131,,,
51,48,07:50:00==>08:00:00,3340833,504,79,0.15674603174603174,664,3478,1578,392,156,2,4,154
51,49,08:00:00==>08:10:00,3340833,668,177,0.26497005988023953,593,3457,1612,479,208,2,4,151
51,50,08:10:00==>08:20:00,3340833,562,87,0.15480427046263345,560,3471,1736,462,249,,,
51,51,08:20:00==>08:30:00,3340833,597,61,0.10217755443886097,575,3461,1742,517,203,,,
51,52,08:30:00==>08:40:00,3340833,591,81,0.13705583756345177,510,3373,1860,500,180,2,4,151
51,53,08:40:00==>08:50:00,3340833,513,61,0.1189083820662768,458,3547,1696,448,210,,,
51,54,08:50:00==>09:00:00,3340833,387,18,0.046511627906976744,408,3590,1686,452,194,,,
51,55,09:00:00==>09:10:00,3340833,394,11,0.027918781725888325,400,3681,1642,401,203,2,5,149
51,56,09:10:00==>09:20:00,3340833,454,13,0.028634361233480177,430,3438,1647,444,234,,,
51,57,09:20:00==>09:30:00,3340833,452,7,0.015486725663716814,351,3476,1697,435,240,,,
51,58,09:30:00==>09:40:00,3340833,452,11,0.024336283185840708,365,3558,1680,446,206,,,
51,59,09:40:00==>09:50:00,3340833,426,14,0.03286384976525822,346,3573,1597,446,264,2,6,146
51,60,09:50:00==>10:00:00,3340833,397,12,0.030226700251889168,354,3592,1577,436,235,,,
51,61,10:00:00==>10:10:00,3340833,402,12,0.029850746268656716,311,3509,1581,439,293,,,
51,62,10:10:00==>10:20:00,3340833,432,16,0.037037037037037035,302,3498,1522,482,221,2,7,146
51,63,10:20:00==>10:30:00,3340833,406,17,0.04187192118226601,325,3438,1546,440,255,,,
51,64,10:30:00==>10:40:00,3340833,389,10,0.02570694087403599,295,3486,1622,420,269,,,
51,65,10:40:00==>10:50:00,3340833,370,9,0.024324324324324326,290,3596,1564,474,282,2,8,141
51,66,10:50:00==>11:00:00,3340833,401,15,0.03740648379052369,281,3653,1609,454,287,2,8,141
51,67,11:00:00==>11:10:00,3340833,477,27,0.05660377358490566,304,3587,1586,473,288,,,
51,68,11:10:00==>11:20:00,3340833,456,23,0.05043859649122807,267,3576,1528,424,306,2,9,141
51,69,11:20:00==>11:30:00,3340833,467,30,0.06423982869379015,299,3641,1597,474,287,,,
51,70,11:30:00==>11:40:00,3340833,492,32,0.06504065040650407,305,3727,1683,449,266,2,9,141
51,71,11:40:00==>11:50:00,3340833,496,51,0.1028225806451613,324,3557,1549,472,275,,,
51,72,11:50:00==>12:00:00,3340833,472,56,0.11864406779661017,314,3589,1586,492,229,2,9,141
51,73,12:00:00==>12:10:00,3340833,458,20,0.043668122270742356,292,3688,1558,466,269,2,9,141
51,74,12:10:00==>12:20:00,3340833,389,11,0.028277634961439587,280,3625,1596,452,296,2,9,141
51,75,12:20:00==>12:30:00,3340833,418,14,0.03349282296650718,295,3585,1514,433,248,2,9,141
51,76,12:30:00==>12:40:00,3340833,421,14,0.0332541567695962,270,3734,1560,446,270,2,9,143
51,77,12:40:00==>12:50:00,3340833,402,9,0.022388059701492536,299,3797,1558,389,208,2,9,123
51,78,12:50:00==>13:00:00,3340833,432,12,0.027777777777777776,297,3668,1537,408,237,2,9,123
51,79,13:00:00==>13:10:00,3340833,530,30,0.05660377358490566,352,3772,1496,452,266,2,9,123
51,80,13:10:00==>13:20:00,3340833,536,23,0.04291044776119403,342,3638,1502,426,216,2,10,123
51,81,13:20:00==>13:30:00,3340833,489,38,0.07770961145194274,383,3569,1568,444,260,2,10,123
51,82,13:30:00==>13:40:00,3340833,533,40,0.075046904315197,418,3558,1620,437,248,2,10,123
51,83,13:40:00==>13:50:00,3340833,626,95,0.15175718849840256,448,3440,1602,436,292,2,10,97
51,84,13:50:00==>14:00:00,3340833,569,63,0.11072056239015818,352,3408,1645,475,325,2,10,97
51,85,14:00:00==>14:10:00,3340833,692,183,0.26445086705202314,410,3340,1688,498,254,2,11,97
51,86,14:10:00==>14:20:00,3340833,676,154,0.22781065088757396,406,3456,1682,512,292,2,11,97
51,87,14:20:00==>14:30:00,3340833,617,113,0.18314424635332252,361,3402,1662,546,266,2,11,97
51,88,14:30:00==>14:40:00,3340833,662,170,0.256797583081571,374,3318,1663,525,375,2,11,97
51,89,14:40:00==>14:50:00,3340833,720,230,0.3194444444444444,383,3189,1666,531,363,2,11,84
51,90,14:50:00==>15:00:00,3340833,705,215,0.3049645390070922,388,3210,1680,640,333,2,11,84
51,91,15:00:00==>15:10:00,3340833,806,329,0.40818858560794047,419,3058,1710,576,327,2,11,84
51,92,15:10:00==>15:20:00,3340833,745,334,0.4483221476510067,414,3174,1751,620,300,,,
51,93,15:20:00==>15:30:00,3340833,731,329,0.45006839945280436,441,3021,1644,618,371,2,11,84
51,94,15:30:00==>15:40:00,3340833,850,109,0.12823529411764706,392,3034,1685,600,373,2,11,84
51,95,15:40:00==>15:50:00,3340833,740,113,0.1527027027027027,329,3185,1746,647,323,,,
51,96,15:50:00==>16:00:00,3340833,691,104,0.15050651230101303,324,3082,1681,644,361,2,10,83
51,97,16:00:00==>16:10:00,3340833,927,374,0.4034519956850054,356,2977,1776,601,361,2,11,83
51,98,16:10:00==>16:20:00,3340833,910,367,0.4032967032967033,363,3126,1793,565,353,2,10,83
51,99,16:20:00==>16:30:00,3340833,929,436,0.46932185145317545,413,3167,1706,612,300,2,10,83
51,100,16:30:00==>16:40:00,3340833,985,445,0.4517766497461929,462,3313,1607,549,308,,,
51,101,16:40:00==>16:50:00,3340833,861,362,0.42044134727061555,439,3242,1620,482,318,2,10,83
51,102,16:50:00==>17:00:00,3340833,1167,575,0.49271636675235647,590,3299,1657,540,269,2,10,83
51,103,17:00:00==>17:10:00,3340833,1511,949,0.628060886829914,699,3259,1612,556,272,2,10,83
51,104,17:10:00==>17:20:00,3340833,1270,765,0.6023622047244095,567,3120,1761,526,277,2,9,83
51,105,17:20:00==>17:30:00,3340833,1267,760,0.5998421468034728,624,3036,1833,683,329,2,9,83
51,106,17:30:00==>17:40:00,3340833,1237,743,0.6006467259498788,635,2915,1806,666,304,2,9,81
51,107,17:40:00==>17:50:00,3340833,1109,625,0.563570784490532,646,2955,1794,674,280,2,9,80
51,108,17:50:00==>18:00:00,3340833,1120,629,0.5616071428571429,581,2861,1918,677,280,2,8,80
51,109,18:00:00==>18:10:00,3340833,1120,543,0.48482142857142857,634,2881,1928,672,323,2,8,80
51,110,18:10:00==>18:20:00,3340833,927,341,0.36785329018338725,561,2901,1938,610,297,2,8,80
51,111,18:20:00==>18:30:00,3340833,903,279,0.3089700996677741,506,3022,1834,619,314,2,8,80
51,112,18:30:00==>18:40:00,3340833,751,91,0.12117177097203728,387,3233,1715,599,297,2,8,80
51,113,18:40:00==>18:50:00,3340833,691,63,0.09117221418234443,319,3211,1793,621,307,2,7,79
51,114,18:50:00==>19:00:00,3340833,600,32,0.05333333333333334,359,3286,1741,531,288,2,7,79
51,115,19:00:00==>19:10:00,3340833,621,52,0.08373590982286634,298,3293,1689,538,274,2,7,79
51,116,19:10:00==>19:20:00,3340833,644,76,0.11801242236024845,321,3563,1537,497,249,2,7,79
51,117,19:20:00==>19:30:00,3340833,596,34,0.05704697986577181,265,3503,1701,485,200,2,7,79
51,118,19:30:00==>19:40:00,3340833,694,97,0.13976945244956773,274,3639,1644,443,263,,,
51,119,19:40:00==>19:50:00,3340833,646,110,0.17027863777089783,293,3693,1665,432,235,2,7,90
51,120,19:50:00==>20:00:00,3340833,661,168,0.25416036308623297,294,3711,1632,450,269,2,7,90
51,121,20:00:00==>20:10:00,3340833,742,65,0.0876010781671159,302,3789,1613,453,251,2,7,90
51,122,20:10:00==>20:20:00,3340833,743,141,0.18977119784656796,290,3714,1594,428,276,,,
51,123,20:20:00==>20:30:00,3340833,815,175,0.2147239263803681,269,3633,1630,442,263,2,6,90
51,124,20:30:00==>20:40:00,3340833,800,220,0.275,265,3577,1633,393,255,,,
51,125,20:40:00==>20:50:00,3340833,968,410,0.42355371900826444,272,3535,1628,394,251,2,6,90
51,126,20:50:00==>21:00:00,3340833,1092,524,0.47985347985347987,315,3609,1518,431,251,2,6,90
51,127,21:00:00==>21:10:00,3340833,1130,670,0.5929203539823009,319,3678,1488,434,211,2,6,90
51,128,21:10:00==>21:20:00,3340833,994,518,0.5211267605633803,332,3607,1454,427,214,2,6,90
51,129,21:20:00==>21:30:00,3340833,981,528,0.5382262996941896,315,3563,1467,410,238,2,6,90
51,130,21:30:00==>21:40:00,3340833,946,488,0.5158562367864693,260,3707,1249,360,208,,,
51,131,21:40:00==>21:50:00,3340833,912,448,0.49122807017543857,274,3712,1239,356,209,2,6,117
51,132,21:50:00==>22:00:00,3340833,931,494,0.5306122448979592,246,3807,1229,377,204,2,6,117
51,133,22:00:00==>22:10:00,3340833,1034,606,0.586073500967118,242,3878,1282,328,184,2,6,117
51,134,22:10:00==>22:20:00,3340833,1005,593,0.5900497512437811,208,3847,1119,313,193,2,5,117
51,135,22:20:00==>22:30:00,3340833,885,477,0.5389830508474577,177,3953,1149,361,197,2,5,117
51,136,22:30:00==>22:40:00,3340833,834,424,0.5083932853717026,124,3877,1044,321,195,2,5,117
51,137,22:40:00==>22:50:00,3340833,777,380,0.48906048906048905,137,3947,1039,294,223,2,5,134
51,138,22:50:00==>23:00:00,3340833,537,165,0.30726256983240224,111,4064,914,231,177,2,5,134
51,139,23:00:00==>23:10:00,3340833,403,83,0.20595533498759305,116,3942,840,216,169,2,5,134
51,140,23:10:00==>23:20:00,3340833,362,82,0.2265193370165746,105,4037,886,214,162,2,5,134
51,141,23:20:00==>23:30:00,3340833,246,26,0.10569105691056911,81,3971,852,235,136,2,5,134
51,142,23:30:00==>23:40:00,3340833,262,46,0.17557251908396945,92,3978,791,207,161,2,5,134
51,143,23:40:00==>23:50:00,3340833,254,41,0.16141732283464566,70,3997,801,216,139,2,5,132
51,144,23:50:00==>00:00:00,3340833,262,56,0.21374045801526717,82,3973,758,167,120,2,4,132
52,1,00:00:00==>00:10:00,17596,0,0,NaN,0,,,,,,,
52,2,00:10:00==>00:20:00,17596,0,0,NaN,1,98,1,0,1,,,
52,3,00:20:00==>00:30:00,17596,0,0,NaN,0,26,3,0,0,,,
52,4,00:30:00==>00:40:00,17596,0,0,NaN,0,65,1,0,2,3,5,174
52,5,00:40:00==>00:50:00,17596,0,0,NaN,0,71,4,0,0,3,5,176
52,6,00:50:00==>01:00:00,17596,0,0,NaN,1,90,7,2,0,3,5,176
52,7,01:00:00==>01:10:00,17596,0,0,NaN,1,51,3,0,0,3,5,176
52,8,01:10:00==>01:20:00,17596,0,0,NaN,0,76,3,5,1,3,5,176
52,9,01:20:00==>01:30:00,17596,0,0,NaN,0,92,6,0,1,3,5,176
52,10,01:30:00==>01:40:00,17596,0,0,NaN,0,86,5,0,1,3,5,176
52,11,01:40:00==>01:50:00,17596,0,0,NaN,0,86,6,2,2,3,5,188
52,12,01:50:00==>02:00:00,17596,0,0,NaN,0,50,4,1,0,3,5,188
52,13,02:00:00==>02:10:00,17596,0,0,NaN,0,115,3,1,0,3,5,188
52,14,02:10:00==>02:20:00,17596,0,0,NaN,0,50,3,0,0,3,5,188
52,15,02:20:00==>02:30:00,17596,0,0,NaN,0,61,0,3,4,3,5,188
52,16,02:30:00==>02:40:00,17596,0,0,NaN,0,39,5,0,5,3,5,188
52,17,02:40:00==>02:50:00,17596,0,0,NaN,0,25,0,0,1,3,5,188
52,18,02:50:00==>03:00:00,17596,0,0,NaN,0,26,1,0,2,3,5,188
52,19,03:00:00==>03:10:00,17596,0,0,NaN,0,34,2,0,0,3,5,187
52,20,03:10:00==>03:20:00,17596,0,0,NaN,0,67,0,1,0,3,5,187
52,21,03:20:00==>03:30:00,17596,0,0,NaN,0,13,2,1,0,3,5,187
52,22,03:30:00==>03:40:00,17596,0,0,NaN,0,38,0,0,0,3,5,187
52,23,03:40:00==>03:50:00,17596,0,0,NaN,0,10,2,0,5,3,5,187
52,24,03:50:00==>04:00:00,17596,0,0,NaN,0,64,6,3,0,3,5,187
52,25,04:00:00==>04:10:00,17596,0,0,NaN,0,16,3,0,0,3,5,179
52,26,04:10:00==>04:20:00,17596,0,0,NaN,0,12,5,0,1,3,5,179
52,27,04:20:00==>04:30:00,17596,0,0,NaN,0,9,1,0,0,3,5,179
52,28,04:30:00==>04:40:00,17596,0,0,NaN,0,7,2,0,0,3,5,179
52,29,04:40:00==>04:50:00,17596,0,0,NaN,0,12,0,0,0,3,4,179
52,30,04:50:00==>05:00:00,17596,0,0,NaN,0,16,3,3,0,3,4,168
52,31,05:00:00==>05:10:00,17596,0,0,NaN,0,13,2,0,0,3,4,168
52,32,05:10:00==>05:20:00,17596,0,0,NaN,0,17,2,0,0,3,4,168
52,33,05:20:00==>05:30:00,17596,0,0,NaN,0,11,0,0,0,3,4,168
52,34,05:30:00==>05:40:00,17596,0,0,NaN,0,21,0,1,0,3,4,168
52,35,05:40:00==>05:50:00,17596,0,0,NaN,0,18,3,0,0,3,4,161
52,36,05:50:00==>06:00:00,17596,0,0,NaN,0,68,4,0,0,3,4,161
52,37,06:00:00==>06:10:00,17596,0,0,NaN,0,41,0,0,0,3,4,161
52,38,06:10:00==>06:20:00,17596,0,0,NaN,0,19,0,0,0,3,4,161
52,39,06:20:00==>06:30:00,17596,0,0,NaN,1,24,3,3,0,3,4,161
52,40,06:30:00==>06:40:00,17596,0,0,NaN,1,26,6,5,0,3,4,161
52,41,06:40:00==>06:50:00,17596,1,0,0,1,64,2,4,1,3,4,154
52,42,06:50:00==>07:00:00,17596,0,0,NaN,2,70,9,1,1,2,4,154
52,43,07:00:00==>07:10:00,17596,0,0,NaN,0,51,9,0,0,2,4,154
52,44,07:10:00==>07:20:00,17596,2,0,0,0,98,5,1,2,2,4,154
52,45,07:20:00==>07:30:00,17596,1,0,0,0,144,5,4,0,2,4,154
52,46,07:30:00==>07:40:00,17596,7,0,0,1,154,8,1,6,2,4,154
52,47,07:40:00==>07:50:00,17596,2,0,0,0,140,16,5,1,,,
52,48,07:50:00==>08:00:00,17596,2,0,0,0,147,18,5,2,2,4,154
52,49,08:00:00==>08:10:00,17596,3,0,0,1,187,19,9,0,2,4,151
52,50,08:10:00==>08:20:00,17596,4,0,0,1,158,7,1,5,,,
52,51,08:20:00==>08:30:00,17596,4,0,0,4,148,8,0,1,,,
52,52,08:30:00==>08:40:00,17596,4,2,0.5,2,133,28,7,0,2,4,151
52,53,08:40:00==>08:50:00,17596,5,1,0.2,1,158,25,4,4,,,
52,54,08:50:00==>09:00:00,17596,2,1,0.5,5,153,11,5,2,,,
52,55,09:00:00==>09:10:00,17596,3,1,0.3333333333333333,1,101,12,4,3,2,5,149
52,56,09:10:00==>09:20:00,17596,0,0,NaN,2,161,4,11,4,,,
52,57,09:20:00==>09:30:00,17596,3,0,0,5,141,11,6,6,,,
52,58,09:30:00==>09:40:00,17596,1,0,0,0,161,4,3,3,,,
52,59,09:40:00==>09:50:00,17596,0,0,NaN,1,154,19,7,4,2,6,146
52,60,09:50:00==>10:00:00,17596,1,0,0,2,165,7,6,0,,,
52,61,10:00:00==>10:10:00,17596,2,0,0,1,171,10,1,2,,,
52,62,10:10:00==>10:20:00,17596,4,1,0.25,1,147,7,3,1,2,7,146
52,63,10:20:00==>10:30:00,17596,0,0,NaN,2,189,6,1,2,,,
52,64,10:30:00==>10:40:00,17596,0,0,NaN,5,115,5,4,4,,,
52,65,10:40:00==>10:50:00,17596,0,0,NaN,0,109,2,0,4,2,8,141
52,66,10:50:00==>11:00:00,17596,1,0,0,3,149,7,3,1,2,8,141
52,67,11:00:00==>11:10:00,17596,0,0,NaN,0,88,6,1,1,,,
52,68,11:10:00==>11:20:00,17596,1,0,0,0,72,11,1,1,2,9,141
52,69,11:20:00==>11:30:00,17596,0,0,NaN,2,118,11,1,2,,,
52,70,11:30:00==>11:40:00,17596,0,0,NaN,1,110,8,3,2,2,9,141
52,71,11:40:00==>11:50:00,17596,1,0,0,2,92,3,3,2,,,
52,72,11:50:00==>12:00:00,17596,0,0,NaN,1,104,11,1,4,2,9,141
52,73,12:00:00==>12:10:00,17596,0,0,NaN,0,87,16,4,0,2,9,141
52,74,12:10:00==>12:20:00,17596,1,0,0,0,168,15,2,1,2,9,141
52,75,12:20:00==>12:30:00,17596,0,0,NaN,0,155,13,6,8,2,9,141
52,76,12:30:00==>12:40:00,17596,2,0,0,0,140,6,0,5,2,9,143
52,77,12:40:00==>12:50:00,17596,2,0,0,1,176,10,5,0,2,9,123
52,78,12:50:00==>13:00:00,17596,4,1,0.25,0,103,7,5,2,2,9,123
52,79,13:00:00==>13:10:00,17596,0,0,NaN,0,116,13,5,2,2,9,123
52,80,13:10:00==>13:20:00,17596,1,0,0,0,146,28,4,3,2,10,123
52,81,13:20:00==>13:30:00,17596,1,0,0,0,125,8,5,0,2,10,123
52,82,13:30:00==>13:40:00,17596,0,0,NaN,0,114,11,0,3,2,10,123
52,83,13:40:00==>13:50:00,17596,0,0,NaN,1,169,5,0,2,2,10,97
52,84,13:50:00==>14:00:00,17596,0,0,NaN,0,115,8,2,1,2,10,97
52,85,14:00:00==>14:10:00,17596,2,0,0,4,102,5,1,2,2,11,97
52,86,14:10:00==>14:20:00,17596,1,1,1,0,153,7,1,2,2,11,97
52,87,14:20:00==>14:30:00,17596,1,0,0,1,123,9,10,1,2,11,97
52,88,14:30:00==>14:40:00,17596,2,1,0.5,0,124,1,0,1,2,11,97
52,89,14:40:00==>14:50:00,17596,0,0,NaN,4,159,3,0,0,2,11,84
52,90,14:50:00==>15:00:00,17596,1,1,1,3,110,4,1,0,2,11,84
52,91,15:00:00==>15:10:00,17596,0,0,NaN,0,116,2,0,0,2,11,84
52,92,15:10:00==>15:20:00,17596,0,0,NaN,1,121,18,2,1,,,
52,93,15:20:00==>15:30:00,17596,0,0,NaN,3,109,2,0,0,2,11,84
52,94,15:30:00==>15:40:00,17596,0,0,NaN,1,119,5,3,0,2,11,84
52,95,15:40:00==>15:50:00,17596,3,0,0,2,140,19,3,2,,,
52,96,15:50:00==>16:00:00,17596,0,0,NaN,1,109,11,8,0,2,10,83
52,97,16:00:00==>16:10:00,17596,0,0,NaN,1,126,16,4,0,2,11,83
52,98,16:10:00==>16:20:00,17596,4,1,0.25,3,151,17,6,4,2,10,83
52,99,16:20:00==>16:30:00,17596,0,0,NaN,2,163,9,4,2,2,10,83
52,100,16:30:00==>16:40:00,17596,2,0,0,4,185,14,1,2,,,
52,101,16:40:00==>16:50:00,17596,2,0,0,2,121,14,2,0,2,10,83
52,102,16:50:00==>17:00:00,17596,1,0,0,2,123,10,4,2,2,10,83
52,103,17:00:00==>17:10:00,17596,1,0,0,5,149,11,3,1,2,10,83
52,104,17:10:00==>17:20:00,17596,2,0,0,3,191,17,3,3,2,9,83
52,105,17:20:00==>17:30:00,17596,5,2,0.4,1,170,10,1,0,2,9,83
52,106,17:30:00==>17:40:00,17596,1,0,0,7,179,17,7,3,2,9,81
52,107,17:40:00==>17:50:00,17596,1,0,0,0,166,21,6,2,2,9,80
52,108,17:50:00==>18:00:00,17596,5,0,0,4,193,15,3,1,2,8,80
52,109,18:00:00==>18:10:00,17596,4,1,0.25,3,158,14,2,2,2,8,80
52,110,18:10:00==>18:20:00,17596,1,0,0,8,178,12,6,0,2,8,80
52,111,18:20:00==>18:30:00,17596,2,0,0,2,122,5,4,0,2,8,80
52,112,18:30:00==>18:40:00,17596,0,0,NaN,4,160,7,6,0,2,8,80
52,113,18:40:00==>18:50:00,17596,2,0,0,4,139,17,5,2,2,7,79
52,114,18:50:00==>19:00:00,17596,0,0,NaN,5,156,9,5,4,2,7,79
52,115,19:00:00==>19:10:00,17596,0,0,NaN,2,145,5,1,1,2,7,79
52,116,19:10:00==>19:20:00,17596,0,0,NaN,1,168,14,4,4,2,7,79
52,117,19:20:00==>19:30:00,17596,3,0,0,2,167,7,6,0,2,7,79
52,118,19:30:00==>19:40:00,17596,2,0,0,0,171,7,6,3,,,
52,119,19:40:00==>19:50:00,17596,2,0,0,4,151,11,3,2,2,7,90
52,120,19:50:00==>20:00:00,17596,0,0,NaN,0,140,13,12,1,2,7,90
52,121,20:00:00==>20:10:00,17596,2,0,0,2,144,11,7,2,2,7,90
52,122,20:10:00==>20:20:00,17596,2,0,0,4,111,2,8,3,,,
52,123,20:20:00==>20:30:00,17596,1,0,0,2,152,7,2,1,2,6,90
52,124,20:30:00==>20:40:00,17596,1,0,0,1,153,6,1,2,,,
52,125,20:40:00==>20:50:00,17596,2,0,0,2,206,7,2,3,2,6,90
52,126,20:50:00==>21:00:00,17596,0,0,NaN,0,110,2,2,4,2,6,90
52,127,21:00:00==>21:10:00,17596,2,0,0,1,139,14,3,3,2,6,90
52,128,21:10:00==>21:20:00,17596,1,0,0,6,140,15,3,2,2,6,90
52,129,21:20:00==>21:30:00,17596,0,0,NaN,1,152,8,1,1,2,6,90
52,130,21:30:00==>21:40:00,17596,0,0,NaN,4,144,7,4,3,,,
52,131,21:40:00==>21:50:00,17596,0,0,NaN,3,120,13,5,3,2,6,117
52,132,21:50:00==>22:00:00,17596,0,0,NaN,4,117,6,1,0,2,6,117
52,133,22:00:00==>22:10:00,17596,0,0,NaN,4,124,9,0,1,2,6,117
52,134,22:10:00==>22:20:00,17596,3,1,0.3333333333333333,3,142,22,4,6,2,5,117
52,135,22:20:00==>22:30:00,17596,2,0,0,4,142,12,3,2,2,5,117
52,136,22:30:00==>22:40:00,17596,0,0,NaN,0,154,0,5,1,2,5,117
52,137,22:40:00==>22:50:00,17596,0,0,NaN,4,158,4,7,2,2,5,134
52,138,22:50:00==>23:00:00,17596,1,0,0,1,159,5,2,5,2,5,134
52,139,23:00:00==>23:10:00,17596,0,0,NaN,2,124,3,0,1,2,5,134
52,140,23:10:00==>23:20:00,17596,0,0,NaN,1,138,2,0,0,2,5,134
52,141,23:20:00==>23:30:00,17596,0,0,NaN,1,78,0,0,0,2,5,134
52,142,23:30:00==>23:40:00,17596,0,0,NaN,1,108,6,1,0,2,5,134
52,143,23:40:00==>23:50:00,17596,0,0,NaN,0,179,5,0,1,2,5,132
52,144,23:50:00==>00:00:00,17596,1,0,0,0,146,10,3,0,2,4,132
53,1,00:00:00==>00:10:00,44903,3,1,0.3333333333333333,6,,,,,,,
53,2,00:10:00==>00:20:00,44903,4,1,0.25,4,268,15,13,9,,,
53,3,00:20:00==>00:30:00,44903,1,0,0,2,260,22,6,5,,,
53,4,00:30:00==>00:40:00,44903,4,1,0.25,4,227,23,1,6,3,5,174
53,5,00:40:00==>00:50:00,44903,1,0,0,1,266,39,10,6,3,5,176
53,6,00:50:00==>01:00:00,44903,0,0,NaN,3,269,13,3,1,3,5,176
53,7,01:00:00==>01:10:00,44903,2,0,0,0,253,24,5,4,3,5,176
53,8,01:10:00==>01:20:00,44903,1,0,0,0,243,12,5,4,3,5,176
53,9,01:20:00==>01:30:00,44903,0,0,NaN,0,206,10,3,0,3,5,176
53,10,01:30:00==>01:40:00,44903,0,0,NaN,1,190,31,6,0,3,5,176
53,11,01:40:00==>01:50:00,44903,0,0,NaN,2,191,14,7,2,3,5,188
53,12,01:50:00==>02:00:00,44903,0,0,NaN,2,171,10,4,1,3,5,188
53,13,02:00:00==>02:10:00,44903,0,0,NaN,1,159,16,6,4,3,5,188
53,14,02:10:00==>02:20:00,44903,0,0,NaN,1,162,22,3,1,3,5,188
53,15,02:20:00==>02:30:00,44903,0,0,NaN,0,193,9,0,0,3,5,188
53,16,02:30:00==>02:40:00,44903,0,0,NaN,1,148,13,0,0,3,5,188
53,17,02:40:00==>02:50:00,44903,4,1,0.25,0,147,18,1,3,3,5,188
53,18,02:50:00==>03:00:00,44903,0,0,NaN,0,170,15,1,0,3,5,188
53,19,03:00:00==>03:10:00,44903,0,0,NaN,0,145,11,3,1,3,5,187
53,20,03:10:00==>03:20:00,44903,0,0,NaN,0,84,9,3,1,3,5,187
53,21,03:20:00==>03:30:00,44903,0,0,NaN,0,84,2,0,0,3,5,187
53,22,03:30:00==>03:40:00,44903,0,0,NaN,0,82,7,1,2,3,5,187
53,23,03:40:00==>03:50:00,44903,0,0,NaN,1,127,7,1,5,3,5,187
53,24,03:50:00==>04:00:00,44903,0,0,NaN,1,119,12,0,1,3,5,187
53,25,04:00:00==>04:10:00,44903,0,0,NaN,0,87,8,0,1,3,5,179
53,26,04:10:00==>04:20:00,44903,0,0,NaN,0,131,6,1,0,3,5,179
53,27,04:20:00==>04:30:00,44903,0,0,NaN,0,117,19,0,0,3,5,179
53,28,04:30:00==>04:40:00,44903,0,0,NaN,0,101,1,0,3,3,5,179
53,29,04:40:00==>04:50:00,44903,0,0,NaN,0,131,6,2,1,3,4,179
53,30,04:50:00==>05:00:00,44903,0,0,NaN,0,90,8,5,1,3,4,168
53,31,05:00:00==>05:10:00,44903,0,0,NaN,0,100,4,0,4,3,4,168
53,32,05:10:00==>05:20:00,44903,0,0,NaN,0,123,5,3,3,3,4,168
53,33,05:20:00==>05:30:00,44903,0,0,NaN,0,125,1,4,3,3,4,168
53,34,05:30:00==>05:40:00,44903,0,0,NaN,1,96,1,1,4,3,4,168
53,35,05:40:00==>05:50:00,44903,0,0,NaN,0,129,5,4,6,3,4,161
53,36,05:50:00==>06:00:00,44903,0,0,NaN,0,144,13,2,0,3,4,161
53,37,06:00:00==>06:10:00,44903,3,2,0.6666666666666666,0,149,11,5,0,3,4,161
53,38,06:10:00==>06:20:00,44903,2,1,0.5,0,139,7,9,8,3,4,161
53,39,06:20:00==>06:30:00,44903,0,0,NaN,0,186,17,3,1,3,4,161
53,40,06:30:00==>06:40:00,44903,0,0,NaN,1,169,11,4,4,3,4,161
53,41,06:40:00==>06:50:00,44903,9,3,0.3333333333333333,0,214,13,7,2,3,4,154
53,42,06:50:00==>07:00:00,44903,6,0,0,4,227,24,12,4,2,4,154
53,43,07:00:00==>07:10:00,44903,6,0,0,1,260,34,1,3,2,4,154
53,44,07:10:00==>07:20:00,44903,6,0,0,4,293,44,9,14,2,4,154
53,45,07:20:00==>07:30:00,44903,12,0,0,14,339,39,12,11,2,4,154
