area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,weather,temperature,pm25,lv1,lv2,lv3,lv4
49,34,05:30:00==>05:40:00,49219,0,0,NaN,0,2,1,112,42,8,1,4
49,35,05:40:00==>05:50:00,49219,0,0,NaN,0,2,1,110,58,14,2,4
49,36,05:50:00==>06:00:00,49219,0,0,NaN,0,2,1,110,55,4,8,2
49,37,06:00:00==>06:10:00,49219,0,0,NaN,0,2,1,110,77,8,0,0
49,38,06:10:00==>06:20:00,49219,1,0,0,1,2,1,110,45,0,0,0
49,39,06:20:00==>06:30:00,49219,4,2,0.5,0,2,1,110,78,1,1,1
49,40,06:30:00==>06:40:00,49219,1,0,0,0,2,1,110,96,18,11,0
49,41,06:40:00==>06:50:00,49219,3,0,0,0,2,1,106,194,40,9,8
49,42,06:50:00==>07:00:00,49219,2,0,0,0,2,1,106,171,17,2,8
49,43,07:00:00==>07:10:00,49219,1,0,0,0,1,1,106,243,22,13,3
49,44,07:10:00==>07:20:00,49219,2,0,0,0,1,1,106,189,16,2,4
49,45,07:20:00==>07:30:00,49219,4,0,0,1,1,1,106,232,28,6,5
49,46,07:30:00==>07:40:00,49219,6,0,0,3,1,1,106,215,35,8,5
49,47,07:40:00==>07:50:00,49219,11,1,0.09090909090909091,3,1,1,94,259,54,14,6
49,48,07:50:00==>08:00:00,49219,5,1,0.2,2,1,1,94,282,47,14,2
49,49,08:00:00==>08:10:00,49219,4,1,0.25,1,,,,255,43,8,16
49,50,08:10:00==>08:20:00,49219,4,1,0.25,4,,,,225,25,14,6
49,51,08:20:00==>08:30:00,49219,7,4,0.5714285714285714,2,2,1,94,180,34,11,11
49,52,08:30:00==>08:40:00,49219,6,1,0.16666666666666666,1,,,,212,31,4,0
49,53,08:40:00==>08:50:00,49219,8,3,0.375,4,2,1,82,180,18,2,7
49,54,08:50:00==>09:00:00,49219,0,0,NaN,2,,,,193,38,6,3
49,55,09:00:00==>09:10:00,49219,2,0,0,0,2,2,82,168,39,4,4
49,56,09:10:00==>09:20:00,49219,4,0,0,1,,,,194,20,11,3
49,57,09:20:00==>09:30:00,49219,5,2,0.4,0,,,,174,40,3,4
49,58,09:30:00==>09:40:00,49219,5,2,0.4,2,2,2,82,151,31,9,3
49,59,09:40:00==>09:50:00,49219,2,0,0,1,,,,184,18,6,1
49,60,09:50:00==>10:00:00,49219,1,0,0,2,,,,194,11,12,5
49,61,10:00:00==>10:10:00,49219,1,1,1,1,,,,161,13,16,2
49,62,10:10:00==>10:20:00,49219,0,0,NaN,1,,,,120,11,1,1
49,63,10:20:00==>10:30:00,49219,2,0,0,4,,,,150,21,7,0
49,64,10:30:00==>10:40:00,49219,2,0,0,0,,,,154,28,1,6
49,65,10:40:00==>10:50:00,49219,2,0,0,3,,,,208,2,8,9
49,66,10:50:00==>11:00:00,49219,0,0,NaN,1,,,,187,10,8,3
49,67,11:00:00==>11:10:00,49219,4,2,0.5,0,,,,155,12,5,14
49,68,11:10:00==>11:20:00,49219,2,0,0,1,,,,177,22,10,8
49,69,11:20:00==>11:30:00,49219,5,2,0.4,3,,,,163,30,8,19
49,70,11:30:00==>11:40:00,49219,5,3,0.6,1,,,,205,22,4,5
49,71,11:40:00==>11:50:00,49219,4,2,0.5,1,,,,177,13,4,7
49,72,11:50:00==>12:00:00,49219,2,1,0.5,0,,,,169,35,7,0
49,73,12:00:00==>12:10:00,49219,1,0,0,0,,,,220,31,3,3
49,74,12:10:00==>12:20:00,49219,3,1,0.3333333333333333,4,,,,222,27,6,0
49,75,12:20:00==>12:30:00,49219,8,4,0.5,0,,,,181,38,10,0
49,76,12:30:00==>12:40:00,49219,6,2,0.3333333333333333,2,,,,175,40,11,9
49,77,12:40:00==>12:50:00,49219,25,22,0.88,1,,,,222,18,14,10
49,78,12:50:00==>13:00:00,49219,7,6,0.8571428571428571,2,,,,239,36,6,2
49,79,13:00:00==>13:10:00,49219,4,2,0.5,5,,,,202,23,8,3
49,80,13:10:00==>13:20:00,49219,3,0,0,2,,,,230,13,3,15
49,81,13:20:00==>13:30:00,49219,2,1,0.5,6,,,,215,17,4,3
49,82,13:30:00==>13:40:00,49219,0,0,NaN,2,,,,210,19,4,7
49,83,13:40:00==>13:50:00,49219,5,1,0.2,0,,,,155,15,5,6
49,84,13:50:00==>14:00:00,49219,3,0,0,2,,,,163,20,5,6
49,85,14:00:00==>14:10:00,49219,5,2,0.4,4,,,,220,23,6,4
49,86,14:10:00==>14:20:00,49219,5,1,0.2,4,,,,226,35,9,5
49,87,14:20:00==>14:30:00,49219,3,2,0.6666666666666666,1,,,,214,30,11,6
49,88,14:30:00==>14:40:00,49219,8,2,0.25,3,,,,183,25,3,4
49,89,14:40:00==>14:50:00,49219,2,1,0.5,5,,,,221,38,8,5
49,90,14:50:00==>15:00:00,49219,4,1,0.25,0,,,,205,22,1,3
49,91,15:00:00==>15:10:00,49219,2,0,0,4,,,,213,26,7,8
49,92,15:10:00==>15:20:00,49219,1,0,0,4,,,,170,37,11,4
49,93,15:20:00==>15:30:00,49219,3,1,0.3333333333333333,6,,,,227,38,19,12
49,94,15:30:00==>15:40:00,49219,4,2,0.5,3,,,,220,36,5,7
49,95,15:40:00==>15:50:00,49219,5,3,0.6,2,,,,202,32,6,3
49,96,15:50:00==>16:00:00,49219,2,1,0.5,6,,,,220,35,14,5
49,97,16:00:00==>16:10:00,49219,3,1,0.3333333333333333,8,,,,208,50,13,24
49,98,16:10:00==>16:20:00,49219,1,0,0,4,,,,238,50,13,1
49,99,16:20:00==>16:30:00,49219,1,0,0,4,,,,190,61,18,3
49,100,16:30:00==>16:40:00,49219,9,2,0.2222222222222222,6,,,,238,58,10,6
49,101,16:40:00==>16:50:00,49219,5,0,0,8,,,,240,41,13,8
49,102,16:50:00==>17:00:00,49219,8,4,0.5,3,,,,274,38,21,4
49,103,17:00:00==>17:10:00,49219,5,1,0.2,5,,,,262,39,7,8
49,104,17:10:00==>17:20:00,49219,3,0,0,2,,,,240,51,13,2
49,105,17:20:00==>17:30:00,49219,6,1,0.16666666666666666,5,,,,231,48,11,3
49,106,17:30:00==>17:40:00,49219,4,0,0,5,,,,283,43,10,10
49,107,17:40:00==>17:50:00,49219,7,3,0.42857142857142855,10,,,,251,52,10,10
49,108,17:50:00==>18:00:00,49219,3,0,0,7,,,,227,65,17,6
49,109,18:00:00==>18:10:00,49219,2,0,0,5,,,,250,27,17,14
49,110,18:10:00==>18:20:00,49219,0,0,NaN,7,,,,163,38,7,2
49,111,18:20:00==>18:30:00,49219,4,0,0,5,,,,,,,
49,112,18:30:00==>18:40:00,49219,4,0,0,3,,,,,,,
49,113,18:40:00==>18:50:00,49219,1,0,0,6,,,,,,,
49,114,18:50:00==>19:00:00,49219,6,2,0.3333333333333333,7,,,,,,,
49,115,19:00:00==>19:10:00,49219,3,0,0,5,,,,,,,
49,116,19:10:00==>19:20:00,49219,5,2,0.4,3,,,,,,,
49,117,19:20:00==>19:30:00,49219,1,0,0,4,,,,,,,
49,118,19:30:00==>19:40:00,49219,4,1,0.25,4,,,,,,,
49,119,19:40:00==>19:50:00,49219,1,0,0,5,,,,,,,
49,120,19:50:00==>20:00:00,49219,5,0,0,5,,,,,,,
49,121,20:00:00==>20:10:00,49219,4,0,0,7,,,,,,,
49,122,20:10:00==>20:20:00,49219,4,1,0.25,4,,,,,,,
49,123,20:20:00==>20:30:00,49219,2,0,0,5,,,,,,,
49,124,20:30:00==>20:40:00,49219,0,0,NaN,3,,,,,,,
49,125,20:40:00==>20:50:00,49219,2,2,1,7,,,,168,32,4,6
49,126,20:50:00==>21:00:00,49219,2,0,0,9,,,,251,39,9,3
49,127,21:00:00==>21:10:00,49219,2,0,0,3,,,,247,29,5,10
49,128,21:10:00==>21:20:00,49219,3,1,0.3333333333333333,6,,,,259,27,9,9
49,129,21:20:00==>21:30:00,49219,4,0,0,3,,,,,,,
49,130,21:30:00==>21:40:00,49219,2,0,0,6,,,,,,,
49,131,21:40:00==>21:50:00,49219,4,1,0.25,5,,,,,,,
49,132,21:50:00==>22:00:00,49219,4,0,0,6,,,,,,,
49,133,22:00:00==>22:10:00,49219,3,0,0,1,,,,,,,
49,134,22:10:00==>22:20:00,49219,1,0,0,3,,,,,,,
49,135,22:20:00==>22:30:00,49219,1,0,0,4,,,,,,,
49,136,22:30:00==>22:40:00,49219,2,0,0,0,,,,,,,
49,137,22:40:00==>22:50:00,49219,1,1,1,2,,,,,,,
49,138,22:50:00==>23:00:00,49219,4,1,0.25,0,,,,166,19,2,0
49,139,23:00:00==>23:10:00,49219,3,0,0,3,,,,175,13,5,4
49,140,23:10:00==>23:20:00,49219,4,1,0.25,0,,,,181,20,1,4
49,141,23:20:00==>23:30:00,49219,2,1,0.5,0,,,,213,19,0,7
49,142,23:30:00==>23:40:00,49219,1,0,0,2,,,,130,16,7,0
49,143,23:40:00==>23:50:00,49219,3,0,0,2,,,,143,16,1,2
49,144,23:50:00==>00:00:00,49219,0,0,NaN,4,,,,176,21,3,1
50,1,00:00:00==>00:10:00,57270,0,0,NaN,0,,,,,,,
50,2,00:10:00==>00:20:00,57270,0,0,NaN,0,2,1,102,83,16,2,2
50,3,00:20:00==>00:30:00,57270,0,0,NaN,0,2,1,102,106,14,5,0
50,4,00:30:00==>00:40:00,57270,0,0,NaN,0,2,1,100,93,12,1,1
50,5,00:40:00==>00:50:00,57270,0,0,NaN,0,2,1,100,77,12,0,2
50,6,00:50:00==>01:00:00,57270,0,0,NaN,0,2,1,108,87,16,3,3
50,7,01:00:00==>01:10:00,57270,0,0,NaN,0,2,1,108,65,9,2,3
50,8,01:10:00==>01:20:00,57270,0,0,NaN,0,2,1,108,60,2,2,0
50,9,01:20:00==>01:30:00,57270,0,0,NaN,0,2,0,108,33,1,0,2
50,10,01:30:00==>01:40:00,57270,3,3,1,2,2,0,108,37,0,0,0
50,11,01:40:00==>01:50:00,57270,0,0,NaN,0,2,0,108,46,7,0,1
50,12,01:50:00==>02:00:00,57270,1,1,1,0,2,0,108,51,13,2,0
50,13,02:00:00==>02:10:00,57270,0,0,NaN,0,2,0,108,55,13,1,0
50,14,02:10:00==>02:20:00,57270,0,0,NaN,0,2,0,108,30,2,4,1
50,15,02:20:00==>02:30:00,57270,0,0,NaN,0,2,0,108,73,11,0,0
50,16,02:30:00==>02:40:00,57270,0,0,NaN,0,2,1,108,41,7,3,0
50,17,02:40:00==>02:50:00,57270,0,0,NaN,1,2,0,106,45,10,0,2
50,18,02:50:00==>03:00:00,57270,0,0,NaN,2,2,1,106,15,4,3,1
50,19,03:00:00==>03:10:00,57270,0,0,NaN,0,2,1,106,52,6,1,2
50,20,03:10:00==>03:20:00,57270,0,0,NaN,0,2,1,106,52,10,10,4
50,21,03:20:00==>03:30:00,57270,0,0,NaN,0,2,1,106,21,13,6,1
50,22,03:30:00==>03:40:00,57270,0,0,NaN,0,2,1,106,48,9,1,3
50,23,03:40:00==>03:50:00,57270,0,0,NaN,0,2,1,107,59,1,0,2
50,24,03:50:00==>04:00:00,57270,0,0,NaN,0,2,1,107,37,5,0,1
50,25,04:00:00==>04:10:00,57270,0,0,NaN,0,2,1,107,58,8,5,2
50,26,04:10:00==>04:20:00,57270,0,0,NaN,0,2,1,107,42,9,0,4
50,27,04:20:00==>04:30:00,57270,0,0,NaN,0,2,1,107,22,5,2,5
50,28,04:30:00==>04:40:00,57270,0,0,NaN,0,2,1,107,23,3,0,5
50,29,04:40:00==>04:50:00,57270,0,0,NaN,0,2,1,107,23,9,3,1
50,30,04:50:00==>05:00:00,57270,0,0,NaN,0,2,1,112,45,4,0,8
50,31,05:00:00==>05:10:00,57270,0,0,NaN,0,2,1,112,27,10,0,5
50,32,05:10:00==>05:20:00,57270,0,0,NaN,0,2,1,112,27,0,2,1
50,33,05:20:00==>05:30:00,57270,0,0,NaN,0,2,1,112,28,9,3,1
50,34,05:30:00==>05:40:00,57270,0,0,NaN,0,2,1,112,26,10,1,4
50,35,05:40:00==>05:50:00,57270,0,0,NaN,0,2,1,110,54,9,1,11
50,36,05:50:00==>06:00:00,57270,0,0,NaN,0,2,1,110,53,5,9,3
50,37,06:00:00==>06:10:00,57270,0,0,NaN,0,2,1,110,35,15,1,5
50,38,06:10:00==>06:20:00,57270,0,0,NaN,0,2,1,110,30,8,1,0
50,39,06:20:00==>06:30:00,57270,0,0,NaN,1,2,1,110,41,13,1,0
50,40,06:30:00==>06:40:00,57270,1,0,0,0,2,1,110,102,20,8,6
50,41,06:40:00==>06:50:00,57270,1,0,0,0,2,1,106,141,21,7,4
50,42,06:50:00==>07:00:00,57270,1,0,0,1,2,1,106,154,9,5,0
50,43,07:00:00==>07:10:00,57270,0,0,NaN,0,1,1,106,119,7,2,2
50,44,07:10:00==>07:20:00,57270,1,0,0,1,1,1,106,72,20,9,7
50,45,07:20:00==>07:30:00,57270,3,0,0,1,1,1,106,117,24,6,11
50,46,07:30:00==>07:40:00,57270,2,0,0,2,1,1,106,205,46,10,5
50,47,07:40:00==>07:50:00,57270,2,0,0,1,1,1,94,193,36,17,1
50,48,07:50:00==>08:00:00,57270,4,0,0,0,1,1,94,173,47,7,2
50,49,08:00:00==>08:10:00,57270,1,0,0,1,,,,157,50,11,4
50,50,08:10:00==>08:20:00,57270,1,0,0,2,,,,139,23,16,6
50,51,08:20:00==>08:30:00,57270,3,2,0.6666666666666666,1,2,1,94,125,22,6,9
50,52,08:30:00==>08:40:00,57270,2,0,0,5,,,,105,26,17,3
50,53,08:40:00==>08:50:00,57270,1,0,0,2,2,1,82,130,8,6,8
50,54,08:50:00==>09:00:00,57270,0,0,NaN,2,,,,118,51,7,7
50,55,09:00:00==>09:10:00,57270,2,0,0,0,2,2,82,143,38,11,3
50,56,09:10:00==>09:20:00,57270,3,0,0,4,,,,92,29,19,13
50,57,09:20:00==>09:30:00,57270,2,0,0,0,,,,170,27,6,3
50,58,09:30:00==>09:40:00,57270,2,0,0,2,2,2,82,143,15,3,10
50,59,09:40:00==>09:50:00,57270,3,2,0.6666666666666666,3,,,,130,18,10,2
50,60,09:50:00==>10:00:00,57270,5,3,0.6,1,,,,150,20,7,7
50,61,10:00:00==>10:10:00,57270,3,3,1,1,,,,152,14,11,3
50,62,10:10:00==>10:20:00,57270,1,0,0,0,,,,146,27,9,7
50,63,10:20:00==>10:30:00,57270,0,0,NaN,0,,,,149,22,13,11
50,64,10:30:00==>10:40:00,57270,2,1,0.5,0,,,,163,29,13,3
50,65,10:40:00==>10:50:00,57270,2,1,0.5,1,,,,152,15,6,3
50,66,10:50:00==>11:00:00,57270,1,1,1,0,,,,102,41,3,7
50,67,11:00:00==>11:10:00,57270,2,0,0,0,,,,94,25,3,6
50,68,11:10:00==>11:20:00,57270,0,0,NaN,1,,,,142,20,8,2
50,69,11:20:00==>11:30:00,57270,2,1,0.5,0,,,,105,28,6,0
50,70,11:30:00==>11:40:00,57270,1,0,0,0,,,,112,23,4,8
50,71,11:40:00==>11:50:00,57270,0,0,NaN,3,,,,107,23,6,1
50,72,11:50:00==>12:00:00,57270,2,0,0,3,,,,167,29,12,5
50,73,12:00:00==>12:10:00,57270,0,0,NaN,2,,,,126,18,22,5
50,74,12:10:00==>12:20:00,57270,3,0,0,1,,,,145,26,9,7
50,75,12:20:00==>12:30:00,57270,3,0,0,1,,,,112,30,10,4
50,76,12:30:00==>12:40:00,57270,7,4,0.5714285714285714,1,,,,116,20,12,4
50,77,12:40:00==>12:50:00,57270,7,3,0.42857142857142855,1,,,,220,33,4,6
50,78,12:50:00==>13:00:00,57270,8,5,0.625,0,,,,151,17,10,3
50,79,13:00:00==>13:10:00,57270,2,1,0.5,0,,,,164,42,2,0
50,80,13:10:00==>13:20:00,57270,4,1,0.25,2,,,,143,23,11,4
50,81,13:20:00==>13:30:00,57270,4,3,0.75,5,,,,128,36,4,4
50,82,13:30:00==>13:40:00,57270,3,0,0,2,,,,149,33,4,2
50,83,13:40:00==>13:50:00,57270,2,0,0,1,,,,149,21,8,8
50,84,13:50:00==>14:00:00,57270,2,0,0,6,,,,133,17,6,4
50,85,14:00:00==>14:10:00,57270,1,0,0,1,,,,133,39,8,7
50,86,14:10:00==>14:20:00,57270,0,0,NaN,5,,,,122,17,5,6
50,87,14:20:00==>14:30:00,57270,1,0,0,3,,,,141,25,5,2
50,88,14:30:00==>14:40:00,57270,2,0,0,0,,,,187,23,14,5
50,89,14:40:00==>14:50:00,57270,1,1,1,4,,,,145,32,19,3
50,90,14:50:00==>15:00:00,57270,6,3,0.5,0,,,,161,33,12,4
50,91,15:00:00==>15:10:00,57270,3,3,1,3,,,,111,38,3,13
50,92,15:10:00==>15:20:00,57270,6,6,1,5,,,,161,32,4,3
50,93,15:20:00==>15:30:00,57270,1,1,1,1,,,,146,18,7,1
50,94,15:30:00==>15:40:00,57270,1,0,0,5,,,,152,41,4,4
50,95,15:40:00==>15:50:00,57270,4,2,0.5,6,,,,164,19,7,7
50,96,15:50:00==>16:00:00,57270,2,0,0,3,,,,173,42,3,3
50,97,16:00:00==>16:10:00,57270,0,0,NaN,2,,,,163,34,10,2
50,98,16:10:00==>16:20:00,57270,2,0,0,0,,,,131,23,7,1
50,99,16:20:00==>16:30:00,57270,1,0,0,2,,,,169,37,3,6
50,100,16:30:00==>16:40:00,57270,0,0,NaN,4,,,,158,53,12,8
50,101,16:40:00==>16:50:00,57270,1,0,0,4,,,,180,48,5,3
50,102,16:50:00==>17:00:00,57270,6,0,0,1,,,,185,29,10,5
50,103,17:00:00==>17:10:00,57270,2,0,0,4,,,,157,37,8,5
50,104,17:10:00==>17:20:00,57270,3,0,0,4,,,,123,23,11,7
50,105,17:20:00==>17:30:00,57270,3,0,0,0,,,,180,70,10,6
50,106,17:30:00==>17:40:00,57270,2,0,0,1,,,,195,35,13,3
50,107,17:40:00==>17:50:00,57270,1,0,0,0,,,,187,32,14,8
50,108,17:50:00==>18:00:00,57270,3,0,0,2,,,,159,34,7,4
50,109,18:00:00==>18:10:00,57270,1,1,1,0,,,,202,42,5,6
50,110,18:10:00==>18:20:00,57270,1,0,0,4,,,,163,45,7,8
50,111,18:20:00==>18:30:00,57270,2,2,1,0,,,,,,,
50,112,18:30:00==>18:40:00,57270,4,1,0.25,7,,,,,,,
50,113,18:40:00==>18:50:00,57270,0,0,NaN,1,,,,,,,
50,114,18:50:00==>19:00:00,57270,8,1,0.125,3,,,,,,,
50,115,19:00:00==>19:10:00,57270,1,1,1,2,,,,,,,
50,116,19:10:00==>19:20:00,57270,3,0,0,1,,,,,,,
50,117,19:20:00==>19:30:00,57270,3,0,0,0,,,,,,,
50,118,19:30:00==>19:40:00,57270,2,0,0,7,,,,,,,
50,119,19:40:00==>19:50:00,57270,3,1,0.3333333333333333,3,,,,,,,
50,120,19:50:00==>20:00:00,57270,4,2,0.5,2,,,,,,,
50,121,20:00:00==>20:10:00,57270,2,0,0,2,,,,,,,
50,122,20:10:00==>20:20:00,57270,6,3,0.5,1,,,,,,,
50,123,20:20:00==>20:30:00,57270,5,1,0.2,4,,,,,,,
50,124,20:30:00==>20:40:00,57270,2,1,0.5,3,,,,,,,
50,125,20:40:00==>20:50:00,57270,1,0,0,0,,,,69,21,4,0
50,126,20:50:00==>21:00:00,57270,6,1,0.16666666666666666,2,,,,164,46,2,11
50,127,21:00:00==>21:10:00,57270,3,0,0,4,,,,152,24,7,7
50,128,21:10:00==>21:20:00,57270,4,0,0,4,,,,189,20,7,3
50,129,21:20:00==>21:30:00,57270,1,0,0,1,,,,,,,
50,130,21:30:00==>21:40:00,57270,2,1,0.5,0,,,,,,,
50,131,21:40:00==>21:50:00,57270,3,1,0.3333333333333333,3,,,,,,,
50,132,21:50:00==>22:00:00,57270,0,0,NaN,2,,,,,,,
50,133,22:00:00==>22:10:00,57270,0,0,NaN,2,,,,,,,
50,134,22:10:00==>22:20:00,57270,0,0,NaN,2,,,,,,,
50,135,22:20:00==>22:30:00,57270,2,1,0.5,0,,,,,,,
50,136,22:30:00==>22:40:00,57270,0,0,NaN,2,,,,,,,
50,137,22:40:00==>22:50:00,57270,1,0,0,0,,,,,,,
50,138,22:50:00==>23:00:00,57270,0,0,NaN,1,,,,70,19,4,1
50,139,23:00:00==>23:10:00,57270,1,1,1,0,,,,119,29,7,1
50,140,23:10:00==>23:20:00,57270,0,0,NaN,1,,,,122,22,13,1
50,141,23:20:00==>23:30:00,57270,1,0,0,1,,,,102,8,3,7
50,142,23:30:00==>23:40:00,57270,0,0,NaN,0,,,,50,16,5,3
50,143,23:40:00==>23:50:00,57270,0,0,NaN,1,,,,80,19,4,0
50,144,23:50:00==>00:00:00,57270,0,0,NaN,3,,,,98,16,2,3
51,1,00:00:00==>00:10:00,3340833,207,64,0.30917874396135264,56,,,,,,,
51,2,00:10:00==>00:20:00,3340833,210,50,0.23809523809523808,56,2,1,102,3867,588,131,130
51,3,00:20:00==>00:30:00,3340833,177,50,0.2824858757062147,43,2,1,102,3881,632,154,127
51,4,00:30:00==>00:40:00,3340833,201,86,0.42786069651741293,65,2,1,100,3868,581,166,96
51,5,00:40:00==>00:50:00,3340833,155,52,0.33548387096774196,40,2,1,100,3813,580,152,100
51,6,00:50:00==>01:00:00,3340833,158,58,0.3670886075949367,46,2,1,108,3656,572,122,117
51,7,01:00:00==>01:10:00,3340833,110,22,0.2,36,2,1,108,3842,547,134,102
51,8,01:10:00==>01:20:00,3340833,114,32,0.2807017543859649,40,2,1,108,3685,520,150,69
51,9,01:20:00==>01:30:00,3340833,123,41,0.3333333333333333,37,2,0,108,3697,549,126,108
51,10,01:30:00==>01:40:00,3340833,112,42,0.375,40,2,0,108,3612,498,126,112
51,11,01:40:00==>01:50:00,3340833,110,26,0.23636363636363636,29,2,0,108,3730,466,113,98
51,12,01:50:00==>02:00:00,3340833,84,23,0.27380952380952384,26,2,0,108,3639,471,118,108
51,13,02:00:00==>02:10:00,3340833,113,40,0.35398230088495575,31,2,0,108,3543,497,140,138
51,14,02:10:00==>02:20:00,3340833,127,64,0.5039370078740157,21,2,0,108,3567,376,104,134
51,15,02:20:00==>02:30:00,3340833,105,51,0.4857142857142857,23,2,0,108,3448,421,90,127
51,16,02:30:00==>02:40:00,3340833,106,41,0.3867924528301887,27,2,1,108,3634,409,92,111
51,17,02:40:00==>02:50:00,3340833,87,39,0.4482758620689655,21,2,0,106,3588,438,113,77
51,18,02:50:00==>03:00:00,3340833,85,32,0.3764705882352941,27,2,1,106,3360,361,89,85
51,19,03:00:00==>03:10:00,3340833,66,12,0.18181818181818182,10,2,1,106,3468,408,100,66
51,20,03:10:00==>03:20:00,3340833,70,29,0.4142857142857143,7,2,1,106,3414,343,117,87
51,21,03:20:00==>03:30:00,3340833,50,22,0.44,13,2,1,106,3438,388,107,82
51,22,03:30:00==>03:40:00,3340833,47,20,0.425531914893617,15,2,1,106,3178,343,78,59
51,23,03:40:00==>03:50:00,3340833,42,16,0.38095238095238093,15,2,1,107,3263,368,83,64
51,24,03:50:00==>04:00:00,3340833,41,4,0.0975609756097561,14,2,1,107,3163,308,108,53
51,25,04:00:00==>04:10:00,3340833,50,26,0.52,25,2,1,107,3059,315,66,54
51,26,04:10:00==>04:20:00,3340833,49,23,0.46938775510204084,11,2,1,107,3152,280,87,39
51,27,04:20:00==>04:30:00,3340833,53,25,0.4716981132075472,19,2,1,107,2945,302,88,56
51,28,04:30:00==>04:40:00,3340833,48,17,0.3541666666666667,21,2,1,107,3083,322,80,65
51,29,04:40:00==>04:50:00,3340833,55,24,0.43636363636363634,20,2,1,107,2849,347,63,53
51,30,04:50:00==>05:00:00,3340833,31,4,0.12903225806451613,13,2,1,112,2919,390,82,73
51,31,05:00:00==>05:10:00,3340833,24,2,0.08333333333333333,18,2,1,112,3010,361,82,51
51,32,05:10:00==>05:20:00,3340833,27,5,0.18518518518518517,20,2,1,112,3102,293,72,58
51,33,05:20:00==>05:30:00,3340833,45,8,0.17777777777777778,18,2,1,112,3156,314,68,70
51,34,05:30:00==>05:40:00,3340833,44,11,0.25,20,2,1,112,3240,366,86,64
51,35,05:40:00==>05:50:00,3340833,35,8,0.22857142857142856,12,2,1,110,3358,416,98,67
51,36,05:50:00==>06:00:00,3340833,32,7,0.21875,22,2,1,110,3212,436,109,82
51,37,06:00:00==>06:10:00,3340833,48,14,0.2916666666666667,37,2,1,110,3311,405,84,63
51,38,06:10:00==>06:20:00,3340833,54,29,0.5370370370370371,45,2,1,110,3352,414,88,76
51,39,06:20:00==>06:30:00,3340833,52,24,0.46153846153846156,78,2,1,110,3345,454,92,65
51,40,06:30:00==>06:40:00,3340833,76,4,0.05263157894736842,134,2,1,110,3287,466,122,75
51,41,06:40:00==>06:50:00,3340833,113,2,0.017699115044247787,172,2,1,106,3371,553,185,109
51,42,06:50:00==>07:00:00,3340833,129,2,0.015503875968992248,267,2,1,106,3465,670,168,125
51,43,07:00:00==>07:10:00,3340833,201,5,0.024875621890547265,398,1,1,106,3583,782,184,130
51,44,07:10:00==>07:20:00,3340833,248,12,0.04838709677419355,484,1,1,106,3776,873,247,135
51,45,07:20:00==>07:30:00,3340833,326,10,0.03067484662576687,596,1,1,106,3714,1003,238,141
51,46,07:30:00==>07:40:00,3340833,488,52,0.10655737704918032,757,1,1,106,3721,1205,282,131
51,47,07:40:00==>07:50:00,3340833,535,116,0.21682242990654205,792,1,1,94,3543,1415,357,154
51,48,07:50:00==>08:00:00,3340833,711,231,0.32489451476793246,803,1,1,94,3353,1571,437,171
51,49,08:00:00==>08:10:00,3340833,761,275,0.36136662286465177,720,,,,3430,1633,514,239
51,50,08:10:00==>08:20:00,3340833,752,275,0.36569148936170215,723,,,,3238,1778,494,226
51,51,08:20:00==>08:30:00,3340833,707,159,0.2248939179632249,720,2,1,94,3486,1750,507,230
51,52,08:30:00==>08:40:00,3340833,663,116,0.17496229260935142,684,,,,3516,1707,551,257
51,53,08:40:00==>08:50:00,3340833,530,39,0.07358490566037736,617,2,1,82,3484,1800,483,233
51,54,08:50:00==>09:00:00,3340833,468,9,0.019230769230769232,497,,,,3502,1774,579,225
51,55,09:00:00==>09:10:00,3340833,494,12,0.024291497975708502,439,2,2,82,3645,1685,446,228
51,56,09:10:00==>09:20:00,3340833,498,10,0.020080321285140562,445,,,,3462,1769,481,248
51,57,09:20:00==>09:30:00,3340833,461,8,0.01735357917570499,464,,,,3345,1712,540,200
51,58,09:30:00==>09:40:00,3340833,454,8,0.01762114537444934,411,2,2,82,3296,1746,517,276
51,59,09:40:00==>09:50:00,3340833,494,21,0.04251012145748988,462,,,,3311,1779,472,243
51,60,09:50:00==>10:00:00,3340833,423,11,0.026004728132387706,411,,,,3464,1708,506,253
51,61,10:00:00==>10:10:00,3340833,442,20,0.04524886877828054,416,,,,3345,1618,522,213
51,62,10:10:00==>10:20:00,3340833,492,20,0.04065040650406504,389,,,,3451,1645,460,262
51,63,10:20:00==>10:30:00,3340833,469,25,0.053304904051172705,369,,,,3336,1606,527,295
51,64,10:30:00==>10:40:00,3340833,459,33,0.0718954248366013,352,,,,3406,1696,422,278
51,65,10:40:00==>10:50:00,3340833,474,20,0.04219409282700422,369,,,,3510,1590,496,307
51,66,10:50:00==>11:00:00,3340833,460,26,0.05652173913043478,369,,,,3493,1706,526,303
51,67,11:00:00==>11:10:00,3340833,546,52,0.09523809523809523,391,,,,3454,1682,500,276
51,68,11:10:00==>11:20:00,3340833,555,72,0.12972972972972974,416,,,,3564,1576,500,273
51,69,11:20:00==>11:30:00,3340833,615,113,0.183739837398374,401,,,,3555,1689,449,338
51,70,11:30:00==>11:40:00,3340833,677,205,0.30280649926144754,390,,,,3478,1674,480,293
51,71,11:40:00==>11:50:00,3340833,694,200,0.2881844380403458,415,,,,3464,1823,484,290
